,,,Kanji List — JLPT N2,,
,,,Provided by Rirekisho Builder,,
,,,,,• 蛸水母 → たこくらげ →
,,,,,spotted jelly (Mastigias
,,,,,papua); lagoon jelly;
,,,,,golden medusa; Papuan
,,,,,jellyfish
218,臓,ゾウ,はらわた,"bowels,",• 臓 → ぞう → viscera;
,,,,"entrails,",bowels
,,,,viscera,• 臓器 → ぞうき → internal
,,,,,organs; viscera
,,,,,• 臓物 → ぞうもつ →
,,,,,entrails; giblets; tripe;
,,,,,offal
,,,,,• 臓器移植 → ぞうきいしょ
,,,,,く → organ transplant
219,律,"リチ, リツ,レツ",,"control, gauge,",• 律 → りつ → law (esp.
,,,,"law, regulation,",ancient East Asian
,,,,rhythm,criminal code); regulation
,,,,,• 律法 → りっぽう → law;
,,,,,rule
,,,,,• 律する → りっする → to
,,,,,judge (on the basis of)
,,,,,• 律令 → りつりょう →
,,,,,"ritsuryō; criminal,"
,,,,,administrative and civil
,,,,,codes of the Nara and
,,,,,Heian eras based on
,,,,,Chinese models
220,贈,"ソウ,ゾウ",おく.る,"award to,",• 贈り物 → おくりもの →
,,,,"confer on, give",present; gift
,,,,"to, presenting",• 贈る → おくる → to give
,,,,"something,",(as a gift); to present
,,,,"presents, send",• 贈呈 → ぞうてい →
,,,,,"presentation (of a gift,"
,,,,,"prize, etc.)"
,,,,,• 贈賄 → ぞうわい →
,,,,,giving a bribe; bribery
221,照,ショウ,"て.らす, て.る, て.れ","bashful,",• 照明 → しょうめい →
,,,る,"compare,",illumination; lighting
,,,,"illuminate,",• 照らす → てらす → to
,,,,shine,shine on; to illuminate
,,,,,• 照る → てる → to shine
,,,,,• 照合 → しょうごう →
,,,,,check (against); collation
,,,,,(with); comparison;
,,,,,verification
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
222,薄,ハク,"-うす, うす-, うす.い,","dilute, pampas",• ススキ → ススキ →
,,,"うす.まる, うす.める,","grass, thin,",Chinese silvergrass
,,,"うす.ら-, うす.らぐ,",weak (tea),(Miscanthus sinensis);
,,,,,maiden grass; susuki
,,,,,grass
,,,,,• 薄 → うす → light (e.g.
,,,,,"colour, color)"
,,,,,• 布団 → ふとん → futon;
,,,,,Japanese bedding
,,,,,consisting of a mattress
,,,,,and a duvet
,,,,,• 薄い → うすい → thin (of
,,,,,an object)
223,群,グン,"む.れ, む.れる, むら,","cluster, crowd,",• 群 → ぐん → group;
,,,むら.がる,"flock, group,",bunch; crowd; throng;
,,,,"herd, swarm",swarm; band; herd;
,,,,,school (of fish)
,,,,,• 群 → むら → gathering
,,,,,• 群れ → むれ → group;
,,,,,crowd; flock; herd; bevy;
,,,,,school; swarm; cluster
,,,,,(e.g. of stars); clump; pack
,,,,,(e.g. of dogs)
,,,,,• 群集 → ぐんしゅう →
,,,,,crowd; community;
,,,,,group; herd; gathering;
,,,,,assembly
224,秒,ビョウ,,second (1/60,• 秒 → びょう → second
,,,,minute),(unit of time)
,,,,,• 秒速 → びょうそく →
,,,,,speed per second;
,,,,,velocity per second
,,,,,• 秒読み → びょうよみ →
,,,,,countdown
,,,,,• 秒進分歩 → びょうしんふ
,,,,,んぽ → rapid progress;
,,,,,minute-by-minute
,,,,,progress
225,奥,オウ,"おく, おく.まる, く","heart, interior",• 奥 → おく → inner part;
,,,ま,,interior; back (of a
,,,,,"drawer, one's throat,"
,,,,,etc.); depths (e.g. of a
,,,,,forest); recesses (e.g. of a
,,,,,cave); heart; end (of a
,,,,,"road, garden, etc.)"
,,,,,• 奥さん → おくさん →
,,,,,wife; your wife; his wife;
,,,,,married lady; madam
,,,,,• 奥行き → おくゆき →
,,,,,depth; length
,,,,,• 奥様 → おくさま → wife;
,,,,,your wife; his wife;
,,,,,married lady; madam
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
226,詰,"キチ, キツ","-づ.め,つ.まる,つ.","blame, close,",• 詰め → つめ → stuffing;
,,,"む,つ.め,つ.める","packed,",packing
,,,,"pressed,",• 詰め → づめ → packed
,,,,"rebuke,",in; contained in;
,,,,reprove,containing
,,,,,• 詰らない → つまらない →
,,,,,dull; uninteresting;
,,,,,boring; tedious
,,,,,• 詰まり → つまり → that
,,,,,is to say; that is; in other
,,,,,"words; I mean; that (this,"
,,,,,it) means
227,双,ソウ,"たぐい, ならぶ, ふた,","comparison,",• 双 → そう → pair
,,,ふたつ,counter for,• 諸 → もろ → both
,,,,"pairs, pair, set",• 二つ → ふたつ → two
,,,,,• 並ぶ → ならぶ → to line
,,,,,up; to stand in a line
228,刺,シ,"さ.さる, さ.し, さ.す,","calling card,",• 刺 → とげ → thorn;
,,,"さし,とげ","pierce, prick,",spine; prickle
,,,,"stab, sting,",• 刺 → し → calling card
,,,,thorn,• 刺身 → さしみ → sashimi
,,,,,"(raw sliced fish, shellfish"
,,,,,or crustaceans)
,,,,,• 刺繍 → ししゅう →
,,,,,embroidery
229,純,ジュン,,"genuine,",• 純 → じゅん → innocent;
,,,,"innocence, net",chaste; naive
,,,,"(profit), purity",• 純粋 → じゅんすい →
,,,,,pure; true; genuine;
,,,,,unmixed
,,,,,• 純情 → じゅんじょう →
,,,,,pure heart; naivete;
,,,,,innocence
,,,,,• 純金 → じゅんきん →
,,,,,pure gold; solid gold; fine
,,,,,gold
230,翌,ヨク,,"next, the",• 翌 → よく → the
,,,,following,following; next
,,,,,• 翌日 → よくじつ → next
,,,,,day
,,,,,• 翌朝 → よくあさ → next
,,,,,morning
,,,,,• 翌年 → よくねん →
,,,,,following year
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
231,快,カイ,こころよ.い,"agreeable,",• 快 → かい → pleasure;
,,,,"cheerful,",delight; enjoyment
,,,,"comfortable,",• 回復 → かいふく →
,,,,pleasant,restoration; recovery;
,,,,,rehabilitation; return;
,,,,,improvement
,,,,,• 快適 → かいてき →
,,,,,pleasant; agreeable;
,,,,,comfortable
,,,,,• 快晴 → かいせい → clear
,,,,,weather; cloudless
,,,,,weather; good weather
232,片,ヘン,"かた, かた-","leaf, one-sided,",• ビラ → ビラ → bill;
,,,,right-side kata,handbill; flyer; flier;
,,,,"radical (no. 91),",leaflet; poster; placard
,,,,sheet,• 片 → へん → counter for
,,,,,"scraps, fragments, petals,"
,,,,,etc.
,,,,,• 片 → かた → one (of a
,,,,,pair)
,,,,,• 片 → ペンス → pence
,,,,,(monetary unit)
233,敬,"キョウ, ケイ",うやま.う,"awe, honor,",• 敬 → けい → reverence;
,,,,"respect, revere",respect
,,,,,• 敬語 → けいご →
,,,,,honorific; term of respect;
,,,,,polite expression;
,,,,,honorific language
,,,,,• 敬意 → けいい → respect;
,,,,,honour; honor
,,,,,• 敬う → うやまう → to
,,,,,show respect for; to
,,,,,revere; to honour; to
,,,,,honor; to worship; to hold
,,,,,in esteem
234,悩,ノウ,"なや.ましい, なや.ま","distress,",• 悩む → なやむ → to be
,,,"す, なや.む, なやみ","illness, in pain,",worried; to be troubled
,,,,"trouble, worry",• 悩ます → なやます → to
,,,,,afflict; to torment; to
,,,,,harass; to molest
,,,,,• 悩み → なやみ → trouble;
,,,,,troubles; worry; distress;
,,,,,sorrows; anguish; agony;
,,,,,problem
,,,,,• 悩ましい → なやましい →
,,,,,seductive; carnal;
,,,,,enchanting
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
235,泉,セン,いずみ,"fountain,",• 泉 → いずみ → spring;
,,,,spring,fountain
,,,,,• 泉水 → せんすい →
,,,,,garden pond; miniature
,,,,,lake
,,,,,• 銭貨 → せんか → coin
,,,,,"(esp. an east Asian coin,"
,,,,,many of which have a
,,,,,hole in the center)
,,,,,• 泉州 → せんしゅう →
,,,,,Quanzhou (China);
,,,,,Chinchew
236,皮,ヒ,かわ,"hide, leather,",• 皮 → かわ → skin; hide;
,,,,"pelt, skin, skin",pelt; fur
,,,,radical (no.,• 皮膚 → ひふ → skin
,,,,107),• 皮肉 → ひにく → irony;
,,,,,sarcasm; cynicism; satire
,,,,,• 皮革 → ひかく → leather;
,,,,,hide
237,漁,"ギョ, リョウ",あさ.る,"fishery, fishing",• 漁 → りょう → fishing;
,,,,,gathering seafood (e.g.
,,,,,"clams, seaweed)"
,,,,,• 漁り → すなどり →
,,,,,fishing; collecting shells
,,,,,• 漁師 → りょうし →
,,,,,fisherman
,,,,,• 漁業 → ぎょぎょう →
,,,,,fishing industry; fishery
238,荒,コウ,"あ.らし, あ.らす, あ.","laid waste,",• 粗 → あら → remaining
,,,"れる, あら.い, すさ.","rough, rude,",bony parts (of a fish after
,,,"ぶ, すさ.む",wild,filleting)
,,,,,• 荒い → あらい → rough;
,,,,,wild; violent; rude;
,,,,,coarse; harsh; fierce;
,,,,,heavy (e.g. breathing)
,,,,,• 荒らす → あらす → to lay
,,,,,waste; to devastate; to
,,,,,damage
,,,,,• 荒廃 → こうはい → ruin;
,,,,,destruction; devastation;
,,,,,waste; decay
239,貯,チョ,"た.める, たくわ.える","keep, lay in,",• 貯金 → ちょきん →
,,,,"savings, store,",putting money aside;
,,,,wear mustache,savings; deposit (e.g. in a
,,,,,bank)
,,,,,• 蓄える → たくわえる →
,,,,,to store; to save up; to
,,,,,stock up on; to lay in
,,,,,stock; to set aside
,,,,,• 貯蓄 → ちょちく →
,,,,,savings
,,,,,• 貯水池 → ちょすいち →
,,,,,reservoir
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
240,硬,コウ,かた.い,"hard, stiff",• 硬 → こう → hardness
,,,,,• 硬貨 → こうか → coin
,,,,,• 硬い → かたい → hard;
,,,,,solid; tough
,,,,,• 硬直 → こうちょく →
,,,,,stiffening; rigidity; rigor;
,,,,,stiffness; ossification;
,,,,,petrification
241,埋,マイ,"い.ける, う.まる, う.","be filled up,",• 埋める → うめる → to
,,,"める, う.もれる, う","bury,",bury (e.g. in the ground)
,,,"ず.まる, うず.める",embedded,• 埋蔵 → まいぞう →
,,,,,burying in the ground
,,,,,• 埋葬 → まいそう → burial
,,,,,• 埋まる → うまる → to be
,,,,,buried; to be covered; to
,,,,,be surrounded
242,柱,チュウ,はしら,"cylinder, pillar,",• 柱 → はしら → pillar;
,,,,"post, support",post
,,,,,• 柱 → じゅう → fret (of a
,,,,,biwa)
,,,,,• 柱 → ちゅう → bridge (of
,,,,,"a koto, etc.)"
,,,,,• 柱廊 → ちゅうろう →
,,,,,pillared corridor
243,祭,サイ,"まつ.り, まつ.る, ま","celebrate,",• 祭り → まつり → festival;
,,,つり,"deify, enshrine,",feast; matsuri
,,,,"offer prayers,",• 祭る → まつる → to deify;
,,,,"ritual, worship",to enshrine
,,,,,• 祭日 → さいじつ →
,,,,,national holiday; festival
,,,,,day
,,,,,• 祭壇 → さいだん → altar
244,袋,"タイ, ダイ",ふくろ,"bag, pouch,",• 袋 → ふくろ → bag; sack;
,,,,sack,pouch
,,,,,• 袋 → たい → counter for
,,,,,things inside a bag
,,,,,• 袋小路 → ふくろこうじ →
,,,,,blind alley; cul-de-sac;
,,,,,dead end street
,,,,,• 袋物 → ふくろもの →
,,,,,bags and pouches; bags
245,筆,ヒツ,ふで,"handwriting,",• 筆 → ふで → writing
,,,,"painting brush,",brush; paintbrush; pen
,,,,"writing, writing",• 筆記 → ひっき → (taking)
,,,,brush,notes; copying
,,,,,• 筆者 → ひっしゃ →
,,,,,writer; author
,,,,,• 筆跡 → ひっせき →
,,,,,handwriting
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
246,訓,"キン, クン","おし.える, くん.ずる,",Japanese,• 教え → おしえ →
,,,よ.む,character,teaching; instruction;
,,,,"reading,",teachings; precept;
,,,,"explanation,",lesson; doctrine
,,,,"instruction,",• 訓 → くん → native
,,,,read,Japanese reading of a
,,,,,Chinese character
,,,,,• 訓練 → くんれん →
,,,,,training; drill; practice;
,,,,,discipline
,,,,,• 読む → よむ → to read
247,浴,ヨク,"あ.びせる, あ.びる","bask in, bathe,",• 浴びる → あびる → to
,,,,be favored with,dash over oneself (e.g.
,,,,,water); to take (e.g.
,,,,,shower); to bask in (e.g.
,,,,,the sun); to bathe in; to be
,,,,,flooded with (e.g. light);
,,,,,to be covered in
,,,,,• 浴衣 → ゆかた → yukata;
,,,,,light cotton kimono worn
,,,,,in the summer or used as
,,,,,a bathrobe
,,,,,• 浴室 → よくしつ →
,,,,,bathroom
,,,,,• 浴びせる → あびせる →
,,,,,to pour on
248,童,ドウ,わらべ,"child, juvenile",• 童 → わらべ → child
,,,,,• 童 → わっぱ → child; kid;
,,,,,brat
,,,,,• 童 → わらし → child
,,,,,• 童話 → どうわ →
,,,,,children's story; fairy tale
249,宝,ホウ,たから,"treasure,",• 宝 → たから → treasure
,,,,"valuables,",• 宝石 → ほうせき → gem;
,,,,wealth,jewel; precious stone
,,,,,• 宝くじ → たからくじ →
,,,,,lottery
,,,,,• 宝庫 → ほうこ →
,,,,,treasury; treasure house;
,,,,,storehouse; repository
250,封,"フウ,ホウ",,"closing, seal",• 封 → ふう → seal
,,,,,• 封筒 → ふうとう →
,,,,,envelope
,,,,,• 封鎖 → ふうさ →
,,,,,blockade; lockdown;
,,,,,sealing off (an area)
,,,,,• 封建 → ほうけん →
,,,,,feudalistic
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
251,胸,キョウ,"むな-, むね","bosom, breast,",• 胸 → むね → chest;
,,,,"chest, feelings,",breast
,,,,heart,• 胸部 → きょうぶ →
,,,,,chest; breast
,,,,,• 胸中 → きょうちゅう →
,,,,,one's heart; one's mind;
,,,,,one's intentions
,,,,,• 胸ぐら → むなぐら →
,,,,,collar; lapels
252,砂,"サ,シャ",すな,sand,• 砂 → すな → sand; grit
,,,,,• 砂糖 → さとう → sugar
,,,,,• 砂漠 → さばく → desert
,,,,,• 砂利 → じゃり → gravel;
,,,,,ballast; pebbles
253,塩,エン,しお,salt,• 塩 → しお → salt;
,,,,,common salt; table salt;
,,,,,sodium chloride
,,,,,• 塩 → えん → salt (e.g.
,,,,,"sodium chloride, calcium"
,,,,,"sulfate, etc.)"
,,,,,• 塩辛い → しおからい →
,,,,,salty (taste); briny
,,,,,• 塩漬け → しおづけ →
,,,,,pickling in salt; food
,,,,,preserved in salt
254,賢,ケン,かしこ.い,"cleverness,",• 畏 → かしこ → yours
,,,,"intelligent,",sincerely; respectfully
,,,,"wisdom, wise",yours
,,,,,• 賢 → けん → intelligence;
,,,,,genius; scholarship; virtue
,,,,,• 賢い → かしこい → wise;
,,,,,clever; smart
,,,,,• 賢明 → けんめい → wise;
,,,,,sensible; well-advised;
,,,,,intelligent; sagacious;
,,,,,prudent
255,腕,ワン,うで,"ability, arm,",• 腕 → うで → arm
,,,,talent,• 腕 → かいな → arm
,,,,,• 腕前 → うでまえ →
,,,,,ability; skill; facility
,,,,,• 腕時計 → うでどけい →
,,,,,wristwatch; watch
256,兆,チョウ,"きざ.し, きざ.す","10**12, omen,",• 兆 → ちょう → 10^12;
,,,,"portent, sign,","1,000,000,000,000; trillion"
,,,,"symptoms,",• 兆し → きざし → sign;
,,,,trillion,indication; omen;
,,,,,symptom
,,,,,• 兆候 → ちょうこう →
,,,,,sign; indication; omen;
,,,,,symptom
,,,,,• 兆民 → ちょうみん → the
,,,,,whole nation; all the
,,,,,people
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
257,床,ショウ,"とこ, ゆか","bed, counter",• 床 → ゆか → floor
,,,,"for beds, floor,",• 床 → とこ → bed;
,,,,"padding,",bedding
,,,,tatami,• 床 → しょう → counter
,,,,,for beds
,,,,,• 床屋 → とこや →
,,,,,barbershop; barber shop;
,,,,,barber
258,毛,モウ,け,"down, feather,",• 毛 → け → hair
,,,,"fur, hair",• 毛 → もう → one-
,,,,,thousandth; 0.03 mm
,,,,,(one-thousandth of a
,,,,,sun); 0.01 percent (one-
,,,,,thousandth of a wari);
,,,,,3.75 milligrams (one-
,,,,,thousandth of a monme)
,,,,,• 毛布 → もうふ → blanket
,,,,,• 毛皮 → けがわ → fur;
,,,,,skin; pelt
259,緑,"リョク,ロク",みどり,green,• 緑 → みどり → green
,,,,,• 緑茶 → りょくちゃ →
,,,,,green tea; Japanese tea
,,,,,• 緑内障 → りょくないしょ
,,,,,う → glaucoma
,,,,,• 緑色 → みどりいろ →
,,,,,green; green color
260,尊,ソン,"たっと.い, たっと.ぶ,","exalted, noble,",• 尊 → とうと → value;
,,,"とうと.い,とうと.ぶ","precious,",preciousness; nobility
,,,,"revered,",• 尊 → みこと → Lord;
,,,,valuable,Highness
,,,,,• 尊 → そん → zun (ancient
,,,,,"Chinese wine vessel, usu."
,,,,,made of bronze)
,,,,,• 尊敬 → そんけい →
,,,,,respect; esteem;
,,,,,reverence; honour; honor
261,祝,"シュウ,シュク",いわ.う,"celebrate,",• 祝い → いわい →
,,,,congratulate,congratulation;
,,,,,congratulations;
,,,,,celebration; festival
,,,,,• 祝 → しゅく → public
,,,,,holiday
,,,,,• 祝 → はふり → junior
,,,,,Shinto priest
,,,,,• 祝日 → しゅくじつ →
,,,,,national holiday; public
,,,,,holiday
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
262,柔,"ジュウ,ニュウ","やわ,やわ.ら,やわ.","gentleness,",• 柔 → じゅう → softness;
,,,"らか,やわ.らかい","softness,",gentleness; weakness
,,,,"tender,",• 柔 → やわ → soft; weak;
,,,,weakness,fragile; poorly built;
,,,,,insubstantial
,,,,,• 柔ら → やわら → judo;
,,,,,jujutsu
,,,,,• 柔道 → じゅうどう →
,,,,,judo
263,殿,"テン,デン","-どの,との","Mr., hall, lord,",• 殿 → しんがり → rear;
,,,,"mansion,",rear unit guard
,,,,"palace, temple",• 殿 → どの → Mr.; Mrs.;
,,,,,Miss; Ms.
,,,,,• 殿 → との → feudal lord
,,,,,• 殿 → でん → hall
264,濃,ノウ,こ.い,"concentrated,",• 濃 → のう → dark (color)
,,,,"dark, thick,",• 濃い → こい → deep
,,,,undiluted,(colour); dark
,,,,,• 濃度 → のうど →
,,,,,concentration; density
,,,,,• 濃厚 → のうこう → rich
,,,,,"(flavor, color, etc.); strong"
,,,,,(e.g. odor); heavy; thick
,,,,,"(soup, makeup, etc.);"
,,,,,dense
265,液,エキ,,"fluid, juice,",• 液 → えき → liquid; fluid
,,,,"liquid, sap,",• 汁 → しる → juice; sap
,,,,secretion,• 液体 → えきたい → liquid
,,,,,• 液晶 → えきしょう →
,,,,,liquid crystal
266,衣,"イ,エ","-ぎ, きぬ, ころも","clothes,",• 衣 → ころも → clothes;
,,,,"dressing,",garment
,,,,garment,• 衣 → きぬ → clothing;
,,,,,garment; dress
,,,,,• 衣服 → いふく → clothes
,,,,,• 衣食住 → いしょくじゅう
,,,,,"→ food, clothing and"
,,,,,shelter; necessities of life
267,零,レイ,"こぼ.す, こぼ.れる,","cipher,",• 零 → れい → zero;
,,,ぜろ,"nothing,",nought
,,,,"overflow, spill,",• ０ → ゼロ → zero; 0;
,,,,zero,nought; nil
,,,,,• 零点 → れいてん → zero
,,,,,"(points, marks); no marks"
,,,,,• 零れる → こぼれる → to
,,,,,spill; to fall out of; to
,,,,,overflow
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
268,幼,ヨウ,おさな.い,"childhood,",• 幼 → よう → infancy;
,,,,infancy,childhood; infant; child
,,,,,• 幼 → いと → young child
,,,,,(esp. a young girl)
,,,,,• 幼稚園 → ようちえん →
,,,,,"kindergarten (in Japan,"
,,,,,non-compulsory
,,,,,education from age 3
,,,,,until primary school);
,,,,,preschool
,,,,,• 幼い → おさない → very
,,,,,young; little
269,荷,カ,に,"baggage, bear",• 荷 → に → load;
,,,,"(a burden),",baggage; cargo; freight;
,,,,"cargo, freight,",goods
,,,,"load, shoulder",• 荷 → か → counter for
,,,,"(a gun),",loads (that can be carried
,,,,shoulder-pole,on one's shoulders)
,,,,load,• 荷物 → にもつ →
,,,,,luggage; baggage;
,,,,,package
,,,,,• 荷造り → にづくり →
,,,,,packing; baling; crating
270,泊,ハク,"と.まる,と.める","overnight stay,",• 泊 → はく → counter for
,,,,"put up at, ride",nights of a stay
,,,,at anchor,• 泊まる → とまる → to
,,,,,stay at (e.g. hotel)
,,,,,• 泊める → とめる → to
,,,,,give shelter to; to lodge;
,,,,,to put up; to
,,,,,accommodate
,,,,,• 泊まり → とまり →
,,,,,(overnight) stay; lodging
271,黄,"オウ, コウ","き, こ-",yellow,• 黄 → き → yellow
,,,,,• 黄色 → きいろ → yellow;
,,,,,amber
,,,,,• 黄色い → きいろい →
,,,,,yellow
,,,,,• 黄金 → おうごん → gold
,,,,,(Au)
272,甘,カン,"あま.い, あま.える,","be content,",• 甘い → あまい → sweet-
,,,"あま.やかす, うま.い","coax, pamper,",tasting; sweet; sugary;
,,,,"sugary, sweet",sugared
,,,,,• 上手い → うまい →
,,,,,skillful; skilful; skilled;
,,,,,good; expert; clever
,,,,,"(expression, trick, etc.);"
,,,,,apt; appropriate
,,,,,• 甘やかす → あまやかす →
,,,,,to pamper; to spoil
,,,,,• 甘える → あまえる → to
,,,,,behave like a spoiled
,,,,,child; to fawn on
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
273,臣,"シン,ジン",,"retainer,",• 臣 → おみ → retainer;
,,,,subject,attendant
,,,,,• 臣 → やつこ → slave
,,,,,• 臣民 → しんみん →
,,,,,subject; national; citizen
,,,,,• 臣事 → しんじ → serving
,,,,,as a retainer
274,浅,セン,あさ.い,"frivolous,",• 浅い → あさい →
,,,,"shallow,",shallow; superficial
,,,,"shameful,",• 浅はか → あさはか →
,,,,"superficial,",shallow; superficial;
,,,,wretched,thoughtless; short-
,,,,,sighted; foolish; silly
,,,,,• 浅黒い → あさぐろい →
,,,,,"dark (skin, complexion,"
,,,,,etc.); swarthy; tanned
,,,,,• 浅瀬 → あさせ → shoal;
,,,,,shallows; sand bar; ford
275,掃,"シュ, ソウ",は.く,"brush, sweep",• 掃除 → そうじ →
,,,,,cleaning; sweeping;
,,,,,dusting; scrubbing
,,,,,• 払う → はらう → to pay
,,,,,"(e.g. money, bill)"
,,,,,• 掃く → はく → to sweep;
,,,,,to brush; to clean
,,,,,• 掃除機 → そうじき →
,,,,,vacuum cleaner; vacuum;
,,,,,hoover
276,雲,ウン,"-ぐも, くも",cloud,• 雲 → くも → cloud
,,,,,• 雲行き → くもゆき →
,,,,,weather; look of the sky
,,,,,• 雲の上 → くものうえ →
,,,,,above the clouds; heaven
,,,,,• 雲泥の差 → うんでいのさ
,,,,,→ wide difference; a
,,,,,world of difference
277,掘,クツ,ほ.る,"delve, dig,",• 掘る → ほる → to dig; to
,,,,excavate,excavate; to hollow
,,,,,• 掘り出す → ほりだす →
,,,,,to dig out; to pick up
,,,,,• 掘り出し物 → ほりだしも
,,,,,の → (lucky) find; bargain;
,,,,,good buy; treasure trove
,,,,,• 掘り返す → ほりかえす →
,,,,,to dig up; to turn up; to
,,,,,tear up
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
278,捨,シャ,す.てる,"abandon,",• 捨 → しゃ → equanimity;
,,,,"discard, reject,",upeksa; upekkha
,,,,"resign,",• 捨てる → すてる → to
,,,,"sacrifice, throw",throw away; to cast away;
,,,,away,to dump; to discard
,,,,,• 捨て去る → すてさる →
,,,,,to abandon; to throw
,,,,,away; to discard; to
,,,,,forsake
,,,,,• 捨て鉢 → すてばち →
,,,,,desperate; reckless
279,軟,ナン,"やわ.らか,やわ.らか",soft,• 軟 → なん → soft
,,,い,,• 柔らかい → やわらかい →
,,,,,soft; tender; supple;
,,,,,flexible; limber; limp
,,,,,• 軟骨 → なんこつ →
,,,,,cartilage
,,,,,• 柔らか → やわらか →
,,,,,soft; tender; pliant;
,,,,,supple
280,沈,"ジン,チン","しず.む, しず.める","aloes, be",• 沈む → しずむ → to sink;
,,,,"depressed, be",to go under; to submerge
,,,,"submerged,",• 沈黙 → ちんもく →
,,,,"sink, subside",silence; being silent;
,,,,,quiet; hush
,,,,,• 沈没 → ちんぼつ →
,,,,,sinking; foundering; going
,,,,,down; submersion
,,,,,• 沈める → しずめる → to
,,,,,sink (e.g. a ship); to
,,,,,submerge
281,凍,トウ,"い.てる, こお.る, こ","congeal,",• 氷 → こおり → ice
,,,"ご.える, こご.る, し.","frozen,",• 凍る → こおる → to
,,,みる,refrigerate,freeze; to become frozen;
,,,,,to freeze over
,,,,,• 凍える → こごえる → to
,,,,,freeze (of one's body); to
,,,,,be frozen; to become
,,,,,numb (with cold); to be
,,,,,chilled
,,,,,• 凍傷 → とうしょう →
,,,,,frostbite; chilblains
282,乳,ニュウ,"ち,ちち","breasts, milk",• 乳 → ちち → milk
,,,,,• 乳房 → ちぶさ → breast;
,,,,,udder
,,,,,• 乳製品 → にゅうせいひん
,,,,,→ dairy products
,,,,,• 乳首 → ちくび → nipple;
,,,,,teat
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
283,恋,レン,"こ.う, こい, こい.し","darling, in love,",• 恋 → こい → (romantic)
,,,い,"miss, romance,",love
,,,,yearn for,• 恋人 → こいびと → lover;
,,,,,sweetheart; boyfriend;
,,,,,girlfriend
,,,,,• 恋愛 → れんあい → love;
,,,,,love-making; passion;
,,,,,emotion; affections
,,,,,• 恋しい → こいしい →
,,,,,yearned for; longed for;
,,,,,missed
284,紅,"ク, コウ","あか.い, くれない,","crimson, deep",• 赤 → あか → red;
,,,べに,red,crimson; scarlet
,,,,,• 紅 → くれない → deep
,,,,,red; crimson
,,,,,• 紅 → もみ → red silk
,,,,,lining
,,,,,• 紅茶 → こうちゃ → black
,,,,,tea
285,郊,コウ,,"outskirts, rural",• 郊外 → こうがい →
,,,,"area, suburbs",suburb; residential area
,,,,,on the outskirt of a city;
,,,,,commuter belt
,,,,,• 郊外生活 → こうがいせい
,,,,,かつ → suburban life; life
,,,,,in the suburbs
,,,,,•郊外居住者→ こうがいきょ
,,,,,じゅうしゃ →
,,,,,suburbanite; suburban
,,,,,resident
,,,,,• 郊外電車 → こうがいでん
,,,,,しゃ → suburban train
286,腰,ヨウ,こし,"hips, loins, low",• 腰 → こし → lower back;
,,,,"wainscoting,",waist; hips; lumbar region
,,,,waist,• 腰 → こし → counter for
,,,,,"swords, hakama, obi, etc."
,,,,,worn around the waist
,,,,,• 腰 → ごし → posture;
,,,,,position; pose; attitude
,,,,,• 腰掛ける → こしかける →
,,,,,to sit (down)
287,炭,タン,すみ,"charcoal, coal",• 炭 → すみ → charcoal
,,,,,• 炭鉱 → たんこう → coal
,,,,,mine; (coal) pit; colliery
,,,,,• 炭素 → たんそ → carbon
,,,,,(C)
,,,,,• 炭水化物 → たんすいかぶ
,,,,,つ → carbohydrate
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
288,踊,ヨウ,おど.る,"dance, jump,",• 踊り → おどり → dance
,,,,"leap, skip",• 踊る → おどる → to
,,,,,dance (orig. a hopping
,,,,,dance)
,,,,,• 踊り子 → おどりこ →
,,,,,dancer (usu. female)
,,,,,• 踊りだす → おどりだす →
,,,,,to begin to dance; to
,,,,,break into a dance
289,冊,"サク, サツ",ふみ,counter for,• 冊 → さつ → counter for
,,,,"books, tome,",books
,,,,volume,• 冊 → さく → imperial
,,,,,edict to confer nobility
,,,,,titles (in ancient China)
,,,,,• 冊数 → さっすう →
,,,,,number of books
,,,,,• 冊子 → さっし → book;
,,,,,booklet; story book;
,,,,,pamphlet; notebook
290,勇,ユウ,いさ.む,be in high,• 勇 → ゆう → bravery;
,,,,"spirits, bravery,",courage; heroism
,,,,"cheer up,",• 勇気 → ゆうき →
,,,,"courage,",courage; bravery; valour;
,,,,heroism,valor; nerve; boldness
,,,,,• 勇ましい → いさましい →
,,,,,brave; valiant; gallant;
,,,,,courageous
,,,,,• 勇敢 → ゆうかん →
,,,,,brave; courageous;
,,,,,gallant; valiant; heroic
291,械,カイ,かせ,"contraption,",• 枷 → かせ → shackles;
